iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"40,275,091,193.72"
Shares Outstanding,"225,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TYL","TYLER TECHNOLOGIES INC","Equity","0.36","174.32","830,795.00","144,824,184.40","144,824,184.40","Information Technology","2909644","US9022521051","New York Stock Exchange Inc."
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.36","39.42","3,666,484.00","144,532,799.28","144,532,799.28","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.36","44.15","3,267,141.00","144,244,275.15","144,244,275.15","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"DCI","DONALDSON INC","Equity","0.36","45.94","3,139,213.00","144,215,445.22","144,215,445.22","Industrials","2276467","US2576511099","New York Stock Exchange Inc."
"NDSN","NORDSON CORP","Equity","0.36","118.50","1,215,810.00","144,073,485.00","144,073,485.00","Industrials","2641838","US6556631025","NASDAQ"
"MSCC","MICROSEMI CORP","Equity","0.35","51.48","2,765,411.00","142,363,358.28","142,363,358.28","Information Technology","2588140","US5951371005","NASDAQ"
"WTR","AQUA AMERICA INC","Equity","0.35","33.19","4,254,395.00","141,203,370.05","141,203,370.05","Utilities","2685234","US03836W1036","New York Stock Exchange Inc."
"POST","POST HOLDINGS INC","Equity","0.35","88.27","1,588,755.00","140,239,403.85","140,239,403.85","Consumer Staples","B6T0518","US7374461041","New York Stock Exchange Inc."
"LYV","LIVE NATION ENTERTAINMENT INC","Equity","0.35","43.55","3,208,759.00","139,741,454.45","139,741,454.45","Consumer Discretionary","B0T7YX2","US5380341090","New York Stock Exchange Inc."
"OZRK","BANK OF OZARKS","Equity","0.35","48.05","2,908,045.00","139,731,562.25","139,731,562.25","Financials","2085856","US0639041062","NASDAQ"
"LOGM","LOGMEIN INC","Equity","0.35","110.05","1,265,153.00","139,230,087.65","139,230,087.65","Information Technology","B600J15","US54142L1098","NASDAQ"
"COHR","COHERENT INC","Equity","0.34","235.17","589,862.00","138,717,846.54","138,717,846.54","Information Technology","2208374","US1924791031","NASDAQ"
"ACM","AECOM","Equity","0.34","36.81","3,752,902.00","138,144,322.62","138,144,322.62","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Equity","0.34","108.58","1,271,826.00","138,094,867.08","138,094,867.08","Information Technology","2989356","US9892071054","NASDAQ"
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.34","68.53","2,002,381.00","137,223,169.93","137,223,169.93","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"OLN","OLIN CORP","Equity","0.34","34.25","3,981,530.00","136,367,402.50","136,367,402.50","Materials","2658526","US6806652052","New York Stock Exchange Inc."
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Equity","0.34","91.68","1,483,635.00","136,019,656.80","136,019,656.80","Industrials","2516851","US5339001068","NASDAQ"
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.34","49.37","2,753,580.00","135,944,244.60","135,944,244.60","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"GNTX","GENTEX CORP","Equity","0.34","19.80","6,857,432.00","135,777,153.60","135,777,153.60","Consumer Discretionary","2366799","US3719011096","NASDAQ"
"TDY","TELEDYNE TECHNOLOGIES INC","Equity","0.34","159.18","848,539.00","135,070,438.02","135,070,438.02","Industrials","2503477","US8793601050","New York Stock Exchange Inc."
"RGLD","ROYAL GOLD INC","Equity","0.33","86.04","1,564,734.00","134,629,713.36","134,629,713.36","Materials","2755706","US7802871084","NASDAQ"
"JLL","JONES LANG LASALLE INC","Equity","0.33","123.50","1,088,718.00","134,456,673.00","134,456,673.00","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.33","46.06","2,917,859.00","134,396,585.54","134,396,585.54","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.33","48.19","2,778,990.00","133,919,528.10","133,919,528.10","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"RS","RELIANCE STEEL & ALUMINUM","Equity","0.33","76.17","1,745,899.00","132,985,126.83","132,985,126.83","Materials","2729068","US7595091023","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.33","94.92","1,399,738.00","132,863,130.96","132,863,130.96","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.33","49.97","2,657,115.00","132,776,036.55","132,776,036.55","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"STL","STERLING BAN","Equity","0.33","24.65","5,376,378.00","132,527,717.70","132,527,717.70","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"VVC","VECTREN CORP","Equity","0.32","65.77","1,987,175.00","130,696,499.75","130,696,499.75","Utilities","2572949","US92240G1013","New York Stock Exchange Inc."
"FTNT","FORTINET INC","Equity","0.32","35.84","3,619,834.00","129,734,850.56","129,734,850.56","Information Technology","B5B2106","US34959E1091","NASDAQ"
"ATR","APTARGROUP INC","Equity","0.32","86.31","1,502,108.00","129,646,941.48","129,646,941.48","Materials","2045247","US0383361039","New York Stock Exchange Inc."
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.32","57.92","2,229,025.00","129,105,128.00","129,105,128.00","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.32","58.93","2,186,253.00","128,835,889.29","128,835,889.29","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.32","52.09","2,472,287.00","128,781,429.83","128,781,429.83","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"ULTI","ULTIMATE SOFTWARE GROUP INC","Equity","0.32","189.60","678,579.00","128,658,578.40","128,658,578.40","Information Technology","2249964","US90385D1072","NASDAQ"
"EGN","ENERGEN CORP","Equity","0.32","54.68","2,327,664.00","127,276,667.52","127,276,667.52","Energy","2012672","US29265N1081","New York Stock Exchange Inc."
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Equity","0.32","41.55","3,056,784.00","127,009,375.20","127,009,375.20","Industrials","BF0LKD0","US4990491049","New York Stock Exchange Inc."
"CTLT","CATALENT INC","Equity","0.31","39.92","3,153,957.00","125,905,963.44","125,905,963.44","Health Care","BP96PQ4","US1488061029","New York Stock Exchange Inc."
"EXP","EAGLE MATERIALS INC","Equity","0.31","106.70","1,161,427.00","123,924,260.90","123,924,260.90","Materials","2191399","US26969P1084","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.31","57.77","2,141,514.00","123,715,263.78","123,715,263.78","Financials","2213204","US2005251036","NASDAQ"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Equity","0.31","108.02","1,139,778.00","123,118,819.56","123,118,819.56","Health Care","2604336","US1598641074","New York Stock Exchange Inc."
"JBL","JABIL INC","Equity","0.30","28.55","4,292,495.00","122,550,732.25","122,550,732.25","Information Technology","2471789","US4663131039","New York Stock Exchange Inc."
"UTHR","UNITED THERAPEUTICS CORP","Equity","0.30","117.19","1,040,369.00","121,920,843.11","121,920,843.11","Health Care","2430412","US91307C1027","NASDAQ"
"MDU","MDU RESOURCES GROUP INC","Equity","0.30","25.95","4,677,125.00","121,371,393.75","121,371,393.75","Utilities","2547323","US5526901096","New York Stock Exchange Inc."
"ARRS","ARRIS INTERNATIONAL PLC","Equity","0.30","28.49","4,227,168.00","120,432,016.32","120,432,016.32","Information Technology","BZ04Y37","GB00BZ04Y379","NASDAQ"
"SON","SONOCO PRODUCTS","Equity","0.30","50.45","2,380,328.00","120,087,547.60","120,087,547.60","Materials","2821395","US8354951027","New York Stock Exchange Inc."
"CY","CYPRESS SEMICONDUCTOR CORP","Equity","0.30","15.02","7,962,393.00","119,595,142.86","119,595,142.86","Information Technology","2244549","US2328061096","NASDAQ"
"BC","BRUNSWICK CORP","Equity","0.30","55.97","2,130,601.00","119,249,737.97","119,249,737.97","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.30","11.47","10,363,587.00","118,870,342.89","118,870,342.89","Financials","2101967","US78442P1066","NASDAQ"
"BRCD","BROCADE COMMUNICATIONS SYSTEMS INC","Equity","0.29","11.95","9,908,327.00","118,404,507.65","118,404,507.65","Information Technology","2422174","US1116213067","NASDAQ"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.29","66.95","1,766,509.00","118,267,777.55","118,267,777.55","Financials","2675097","US72346Q1040","NASDAQ"
"WSO","WATSCO INC","Equity","0.29","161.07","729,596.00","117,516,027.72","117,516,027.72","Industrials","2943039","US9426222009","New York Stock Exchange Inc."
"HRC","HILL ROM HOLDINGS INC","Equity","0.29","74.00","1,577,712.00","116,750,688.00","116,750,688.00","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"AGCO","AGCO CORP","Equity","0.29","73.77","1,579,188.00","116,496,698.76","116,496,698.76","Industrials","2010278","US0010841023","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.29","52.55","2,211,172.00","116,197,088.60","116,197,088.60","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"SIX","SIX FLAGS ENTERTAINMENT CORP","Equity","0.29","60.94","1,904,926.00","116,086,190.44","116,086,190.44","Consumer Discretionary","B43VKB8","US83001A1025","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.29","19.69","5,889,172.00","115,957,796.68","115,957,796.68","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"NFG","NATIONAL FUEL GAS","Equity","0.29","56.61","2,047,738.00","115,922,448.18","115,922,448.18","Utilities","2626103","US6361801011","New York Stock Exchange Inc."
"AVT","AVNET INC","Equity","0.29","39.30","2,947,126.00","115,822,051.80","115,822,051.80","Information Technology","2066505","US0538071038","New York Stock Exchange Inc."
"TRN","TRINITY INDUSTRIES INC","Equity","0.29","31.90","3,624,181.00","115,611,373.90","115,611,373.90","Industrials","2904627","US8965221091","New York Stock Exchange Inc."
"DNKN","DUNKIN BRANDS GROUP INC","Equity","0.28","53.08","2,161,083.00","114,710,285.64","114,710,285.64","Consumer Discretionary","B3LHT03","US2655041000","NASDAQ"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.28","13.13","8,719,053.00","114,481,165.89","114,481,165.89","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"VVV","VALVOLINE INC","Equity","0.28","23.45","4,852,445.00","113,789,835.25","113,789,835.25","Materials","BDG22J3","US92047W1018","New York Stock Exchange Inc."
"CRI","CARTERS INC","Equity","0.28","98.75","1,145,525.00","113,120,593.75","113,120,593.75","Consumer Discretionary","2980939","US1462291097","New York Stock Exchange Inc."
"CW","CURTISS WRIGHT CORP","Equity","0.28","104.54","1,059,966.00","110,808,845.64","110,808,845.64","Industrials","2241205","US2315611010","New York Stock Exchange Inc."
"WPX","WPX ENERGY INC","Equity","0.27","11.50","9,554,426.00","109,875,899.00","109,875,899.00","Energy","B40PCD9","US98212B1035","New York Stock Exchange Inc."
