iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Dec 29, 2017"
Total Net Assets,"44,165,504,109.06"
Shares Outstanding,"232,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TDY","TELEDYNE TECHNOLOGIES INC","Equity","0.36","181.15","879,004.00","159,231,574.60","159,231,574.60","Industrials","2503477","US8793601050","New York Stock Exchange Inc."
"UTHR","UNITED THERAPEUTICS CORP","Equity","0.36","147.95","1,069,145.00","158,180,002.75","158,180,002.75","Health Care","2430412","US91307C1027","NASDAQ"
"DCI","DONALDSON INC","Equity","0.36","48.95","3,222,331.00","157,733,102.45","157,733,102.45","Industrials","2276467","US2576511099","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP DS REP","Equity","0.36","13.02","12,100,539.00","157,549,017.78","157,549,017.78","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.35","43.01","3,647,507.00","156,879,276.07","156,879,276.07","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
"RS","RELIANCE STEEL & ALUMINUM","Equity","0.35","85.79","1,807,979.00","155,106,518.41","155,106,518.41","Materials","2729068","US7595091023","New York Stock Exchange Inc."
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.35","74.24","2,083,897.00","154,708,513.28","154,708,513.28","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.35","56.04","2,739,407.00","153,516,368.28","153,516,368.28","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"TYL","TYLER TECHNOLOGIES INC","Equity","0.35","177.05","866,641.00","153,438,789.05","153,438,789.05","Information Technology","2909644","US9022521051","New York Stock Exchange Inc."
"ULTI","ULTIMATE SOFTWARE GROUP INC","Equity","0.35","218.23","702,266.00","153,255,509.18","153,255,509.18","Information Technology","2249964","US90385D1072","NASDAQ"
"X","US STEEL CORP CORP","Equity","0.34","35.19","4,331,383.00","152,421,367.77","152,421,367.77","Materials","2824770","US9129091081","New York Stock Exchange Inc."
"MSCC","MICROSEMI CORP","Equity","0.34","51.65","2,916,835.00","150,654,527.75","150,654,527.75","Information Technology","2588140","US5951371005","NASDAQ"
"LOGM","LOGMEIN INC","Equity","0.34","114.50","1,303,510.00","149,251,895.00","149,251,895.00","Information Technology","B600J15","US54142L1098","NASDAQ"
"BRO","BROWN & BROWN INC","Equity","0.33","51.46","2,862,861.00","147,322,827.06","147,322,827.06","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"GNTX","GENTEX CORP","Equity","0.33","20.95","7,024,539.00","147,164,092.05","147,164,092.05","Consumer Discretionary","2366799","US3719011096","NASDAQ"
"OLN","OLIN CORP","Equity","0.33","35.58","4,122,970.00","146,695,272.60","146,695,272.60","Materials","2658526","US6806652052","New York Stock Exchange Inc."
"OZRK","BANK OF OZARKS","Equity","0.33","48.45","3,011,405.00","145,902,572.25","145,902,572.25","Financials","2085856","US0639041062","NASDAQ"
"ACM","AECOM","Equity","0.33","37.15","3,909,845.00","145,250,741.75","145,250,741.75","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"BIVV","BIOVERATIV INC","Equity","0.33","53.92","2,682,208.00","144,624,655.36","144,624,655.36","Health Care","BDTYZ53","US09075E1001","NASDAQ"
"DNKN","DUNKIN BRANDS GROUP INC","Equity","0.33","64.47","2,234,823.00","144,079,038.81","144,079,038.81","Consumer Discretionary","B3LHT03","US2655041000","NASDAQ"
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.32","47.94","2,965,929.00","142,186,636.26","142,186,636.26","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"LYV","LIVE NATION ENTERTAINMENT INC","Equity","0.32","42.57","3,322,839.00","141,453,256.23","141,453,256.23","Consumer Discretionary","B0T7YX2","US5380341090","New York Stock Exchange Inc."
"TRN","TRINITY INDUSTRIES INC","Equity","0.32","37.46","3,765,003.00","141,037,012.38","141,037,012.38","Industrials","2904627","US8965221091","New York Stock Exchange Inc."
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Equity","0.32","91.58","1,529,361.00","140,058,880.38","140,058,880.38","Industrials","2516851","US5339001068","NASDAQ"
"WEX","WEX INC","Equity","0.32","141.23","989,458.00","139,741,153.34","139,741,153.34","Information Technology","B8383P2","US96208T1043","New York Stock Exchange Inc."
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Equity","0.31","43.72","3,177,827.00","138,934,596.44","138,934,596.44","Industrials","BF0LKD0","US4990491049","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.31","41.03","3,383,301.00","138,816,840.03","138,816,840.03","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"EGN","ENERGEN CORP","Equity","0.31","57.57","2,410,384.00","138,765,806.88","138,765,806.88","Energy","2012672","US29265N1081","New York Stock Exchange Inc."
"WPX","WPX ENERGY INC","Equity","0.31","14.07","9,844,004.00","138,505,136.28","138,505,136.28","Energy","B40PCD9","US98212B1035","New York Stock Exchange Inc."
"CRI","CARTERS INC","Equity","0.31","117.49","1,173,874.00","137,918,456.26","137,918,456.26","Consumer Discretionary","2980939","US1462291097","New York Stock Exchange Inc."
"HRC","HILL ROM HOLDINGS INC","Equity","0.31","84.29","1,628,457.00","137,262,640.53","137,262,640.53","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"STL","STERLING BAN","Equity","0.31","24.60","5,559,900.00","136,773,540.00","136,773,540.00","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"EXP","EAGLE MATERIALS INC","Equity","0.31","113.30","1,206,600.00","136,707,780.00","136,707,780.00","Materials","2191399","US26969P1084","New York Stock Exchange Inc."
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Equity","0.31","103.80","1,316,030.00","136,603,914.00","136,603,914.00","Information Technology","2989356","US9892071054","NASDAQ"
"FSLR","FIRST SOLAR INC","Equity","0.31","67.52","2,015,474.00","136,084,804.48","136,084,804.48","Information Technology","B1HMF22","US3364331070","NASDAQ"
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.31","58.78","2,308,225.00","135,677,465.50","135,677,465.50","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"CTLT","CATALENT INC","Equity","0.31","41.08","3,295,530.00","135,380,372.40","135,380,372.40","Health Care","BP96PQ4","US1488061029","New York Stock Exchange Inc."
